0.0,2.0,2,-0.0
0.0,4.0,2,-0.0
-3.0,10.0,3,-0.03
-6.0,15.0,2,-0.06
-12.0,21.0,0,-0.12
-13.0,25.0,3,-0.13
-19.0,34.0,3,-0.19
-28.0,44.0,1,-0.28
-36.0,53.0,1,-0.36
-37.0,54.0,0,-0.37
-40.0,57.0,0,-0.4
-46.0,67.0,4,-0.46
-56.0,80.0,3,-0.56
-64.0,89.0,1,-0.64
-71.0,100.0,4,-0.71
-79.0,111.0,3,-0.79
-81.0,116.0,3,-0.81
-83.0,119.0,1,-0.83
-86.0,126.0,4,-0.86
-92.0,135.0,3,-0.92
-96.0,141.0,2,-0.96
-105.0,153.0,3,-1.05
-107.0,155.0,0,-1.07
-110.0,161.0,3,-1.1
-111.0,162.0,0,-1.11
-118.0,170.0,1,-1.18
-129.0,185.0,4,-1.29
-133.0,193.0,4,-1.33
-145.0,208.0,3,-1.45
-153.0,216.0,0,-1.53
-158.0,222.0,1,-1.58
-160.0,224.0,0,-1.6
-170.0,235.0,1,-1.7
-178.0,245.0,2,-1.78
-185.0,255.0,3,-1.85
-194.0,268.0,4,-1.94
-198.0,272.0,0,-1.98
-205.0,283.0,4,-2.05
-207.0,288.0,3,-2.07
-217.0,298.0,0,-2.17
-226.0,309.0,2,-2.26
-234.0,317.0,0,-2.34
-240.0,327.0,4,-2.4
-248.0,335.0,0,-2.48
-255.0,344.0,2,-2.55
-259.0,351.0,3,-2.59
-264.0,356.0,0,-2.64
-269.0,364.0,3,-2.69
-270.0,365.0,0,-2.7
-274.0,370.0,1,-2.74
-280.0,378.0,2,-2.8
-285.0,385.0,2,-2.85
-291.0,394.0,3,-2.91
-296.0,400.0,1,-2.96
-305.0,410.0,1,-3.05
-313.0,421.0,3,-3.13
-317.0,425.0,0,-3.17
-323.0,434.0,3,-3.23
-327.0,441.0,3,-3.27
-331.0,448.0,3,-3.31
-339.0,456.0,0,-3.39
-342.0,459.0,0,-3.42
-351.0,471.0,3,-3.51
-359.0,480.0,1,-3.59
-370.0,492.0,1,-3.7
-380.0,506.0,4,-3.8
-384.0,511.0,1,-3.84
-389.0,516.0,0,-3.89
-397.0,525.0,1,-3.97
-404.0,536.0,4,-4.04
-408.0,542.0,2,-4.08
-417.0,552.0,1,-4.17
-422.0,557.0,0,-4.22
-427.0,563.0,1,-4.27
-437.0,573.0,0,-4.37
-445.0,581.0,0,-4.45
-452.0,590.0,2,-4.52
-461.0,599.0,0,-4.61
-466.0,604.0,0,-4.66
-472.0,612.0,2,-4.72
-477.0,618.0,1,-4.77
-487.0,631.0,3,-4.87
-496.0,643.0,3,-4.96
-500.0,647.0,0,-5.0
-506.0,653.0,0,-5.06
-511.0,658.0,0,-5.11
-517.0,667.0,3,-5.17
-524.0,676.0,2,-5.24
-531.0,685.0,2,-5.31
-540.0,694.0,0,-5.4
-540.0,698.0,4,-5.4
-549.0,710.0,3,-5.49
-550.0,713.0,2,-5.5
-559.0,723.0,1,-5.59
-561.0,729.0,4,-5.61
-569.0,741.0,4,-5.69
-575.0,750.0,3,-5.75
-582.0,759.0,2,-5.82
-588.0,766.0,1,-5.88
-591.0,769.0,0,-5.91
-599.0,779.0,2,-5.99
0.0,2.0,2,-0.0
0.0,5.0,3,-0.0
0.0,5.0,0,-0.0
-2.0,8.0,1,-0.02
-6.0,15.0,3,-0.06
-7.0,17.0,1,-0.07
-17.0,30.0,3,-0.17
-25.0,42.0,4,-0.25
-31.0,52.0,4,-0.31
-35.0,56.0,0,-0.35
-44.0,66.0,1,-0.44
-45.0,70.0,3,-0.45
-47.0,75.0,3,-0.47
-52.0,81.0,1,-0.52
-57.0,86.0,0,-0.57
-66.0,98.0,3,-0.66
-73.0,109.0,4,-0.73
-82.0,118.0,0,-0.82
-86.0,123.0,1,-0.86
-93.0,133.0,3,-0.93
-93.0,133.0,0,-0.93
-104.0,147.0,3,-1.04
-108.0,153.0,2,-1.08
-117.0,166.0,4,-1.17
-126.0,176.0,1,-1.26
-130.0,181.0,1,-1.3
-138.0,191.0,2,-1.38
-141.0,194.0,0,-1.41
-148.0,204.0,3,-1.48
-151.0,208.0,1,-1.51
-161.0,220.0,2,-1.61
-169.0,231.0,3,-1.69
-169.0,231.0,0,-1.69
-178.0,241.0,1,-1.78
-184.0,251.0,4,-1.84
-187.0,257.0,3,-1.87
-196.0,269.0,3,-1.96
-206.0,282.0,3,-2.06
-212.0,290.0,2,-2.12
-214.0,294.0,2,-2.14
-219.0,301.0,2,-2.19
-224.0,309.0,3,-2.24
-229.0,314.0,0,-2.29
-230.0,316.0,1,-2.3
-239.0,329.0,4,-2.39
-242.0,333.0,1,-2.42
-249.0,343.0,3,-2.49
-252.0,348.0,2,-2.52
-261.0,361.0,4,-2.61
-266.0,366.0,0,-2.66
-272.0,375.0,3,-2.72
-282.0,389.0,4,-2.82
-286.0,397.0,4,-2.86
-296.0,410.0,3,-2.96
-304.0,421.0,3,-3.04
-310.0,430.0,3,-3.1
-313.0,436.0,3,-3.13
-313.0,440.0,4,-3.13
-318.0,448.0,3,-3.18
-323.0,456.0,3,-3.23
-329.0,464.0,2,-3.29
-333.0,471.0,3,-3.33
-337.0,477.0,2,-3.37
-338.0,482.0,4,-3.38
-350.0,495.0,1,-3.5
-357.0,504.0,2,-3.57
-367.0,518.0,4,-3.67
-372.0,527.0,4,-3.72
-380.0,538.0,3,-3.8
-389.0,549.0,2,-3.89
-396.0,558.0,2,-3.96
-399.0,564.0,3,-3.99
-401.0,569.0,3,-4.01
-405.0,574.0,1,-4.05
-410.0,582.0,3,-4.1
-413.0,587.0,2,-4.13
-418.0,595.0,3,-4.18
-422.0,600.0,1,-4.22
-428.0,608.0,2,-4.28
-434.0,615.0,1,-4.34
-441.0,624.0,2,-4.41
-448.0,634.0,3,-4.48
-456.0,643.0,1,-4.56
-464.0,652.0,1,-4.64
-473.0,661.0,0,-4.73
-474.0,662.0,0,-4.74
-480.0,671.0,3,-4.8
-488.0,679.0,0,-4.88
-500.0,692.0,1,-5.0
-508.0,702.0,2,-5.08
-520.0,718.0,4,-5.2
-524.0,724.0,2,-5.24
-529.0,729.0,0,-5.29
