0.0,0.0,0,-0.0
0.0,0.0,0,-0.0
0.0,0.0,0,-0.0
0.0,0.0,0,-0.0
-8.0,12.0,4,-0.08
-12.0,16.0,0,-0.12
-26.0,34.0,4,-0.26
-30.0,38.0,0,-0.3
-28.0,36.0,0,-0.28
-28.0,36.0,0,-0.28
-24.0,32.0,0,-0.24
-25.0,33.0,0,-0.25
-25.0,33.0,0,-0.25
-27.0,35.0,0,-0.27
-29.0,37.0,0,-0.29
-29.0,37.0,0,-0.29
-31.0,39.0,0,-0.31
-32.0,40.0,0,-0.32
-33.0,41.0,0,-0.33
-35.0,43.0,0,-0.35
-36.0,44.0,0,-0.36
-37.0,45.0,0,-0.37
-39.0,47.0,0,-0.39
-40.0,48.0,0,-0.4
-40.0,48.0,0,-0.4
-40.0,48.0,0,-0.4
-41.0,49.0,0,-0.41
-43.0,51.0,0,-0.43
-43.0,51.0,0,-0.43
-43.0,51.0,0,-0.43
-44.0,52.0,0,-0.44
-45.0,53.0,0,-0.45
-47.0,55.0,0,-0.47
-49.0,57.0,0,-0.49
-50.0,58.0,0,-0.5
-51.0,59.0,0,-0.51
-53.0,61.0,0,-0.53
-54.0,62.0,0,-0.54
-56.0,64.0,0,-0.56
-57.0,65.0,0,-0.57
-58.0,66.0,0,-0.58
-58.0,66.0,0,-0.58
-60.0,68.0,0,-0.6
-61.0,69.0,0,-0.61
-63.0,71.0,0,-0.63
-63.0,71.0,0,-0.63
-64.0,72.0,0,-0.64
-66.0,74.0,0,-0.66
-67.0,75.0,0,-0.67
-68.0,76.0,0,-0.68
-68.0,76.0,0,-0.68
-69.0,77.0,0,-0.69
-69.0,77.0,0,-0.69
-69.0,77.0,0,-0.69
-69.0,77.0,0,-0.69
-70.0,78.0,0,-0.7
-70.0,78.0,0,-0.7
-70.0,78.0,0,-0.7
-71.0,79.0,0,-0.71
-73.0,81.0,0,-0.73
-74.0,82.0,0,-0.74
-76.0,84.0,0,-0.76
-77.0,85.0,0,-0.77
-77.0,85.0,0,-0.77
-77.0,85.0,0,-0.77
-78.0,86.0,0,-0.78
-78.0,86.0,0,-0.78
-80.0,88.0,0,-0.8
-80.0,88.0,0,-0.8
-80.0,88.0,0,-0.8
-82.0,90.0,0,-0.82
-84.0,92.0,0,-0.84
-85.0,93.0,0,-0.85
-87.0,95.0,0,-0.87
-89.0,97.0,0,-0.89
-91.0,99.0,0,-0.91
-93.0,101.0,0,-0.93
-94.0,102.0,0,-0.94
-94.0,102.0,0,-0.94
-96.0,104.0,0,-0.96
-98.0,106.0,0,-0.98
-98.0,106.0,0,-0.98
-99.0,107.0,0,-0.99
-100.0,108.0,0,-1.0
-101.0,109.0,0,-1.01
-102.0,110.0,0,-1.02
-103.0,111.0,0,-1.03
-105.0,113.0,0,-1.05
-106.0,114.0,0,-1.06
-106.0,114.0,0,-1.06
-107.0,115.0,0,-1.07
-108.0,116.0,0,-1.08
-108.0,116.0,0,-1.08
-108.0,116.0,0,-1.08
-110.0,118.0,0,-1.1
-112.0,120.0,0,-1.12
-112.0,120.0,0,-1.12
-112.0,120.0,0,-1.12
-114.0,122.0,0,-1.14
-115.0,123.0,0,-1.15
-115.0,123.0,0,-1.15
0.0,0.0,0,-0.0
0.0,0.0,0,-0.0
0.0,0.0,0,-0.0
0.0,0.0,0,-0.0
-8.0,12.0,4,-0.08
-12.0,16.0,0,-0.12
-25.0,33.0,4,-0.25
-31.0,39.0,0,-0.31
-27.0,35.0,0,-0.27
-28.0,36.0,0,-0.28
-26.0,34.0,0,-0.26
-26.0,34.0,0,-0.26
-26.0,34.0,0,-0.26
-27.0,35.0,0,-0.27
-27.0,35.0,0,-0.27
-28.0,36.0,0,-0.28
-28.0,36.0,0,-0.28
-29.0,37.0,0,-0.29
-30.0,38.0,0,-0.3
-30.0,38.0,0,-0.3
-30.0,38.0,0,-0.3
-32.0,40.0,0,-0.32
-33.0,41.0,0,-0.33
-34.0,42.0,0,-0.34
-36.0,44.0,0,-0.36
-36.0,44.0,0,-0.36
-38.0,46.0,0,-0.38
-38.0,46.0,0,-0.38
-39.0,47.0,0,-0.39
-40.0,48.0,0,-0.4
-42.0,50.0,0,-0.42
-42.0,50.0,0,-0.42
-43.0,51.0,0,-0.43
-45.0,53.0,0,-0.45
-45.0,53.0,0,-0.45
-47.0,55.0,0,-0.47
-47.0,55.0,0,-0.47
-47.0,55.0,0,-0.47
-49.0,57.0,0,-0.49
-50.0,58.0,0,-0.5
-50.0,58.0,0,-0.5
-50.0,58.0,0,-0.5
-51.0,59.0,0,-0.51
-52.0,60.0,0,-0.52
-53.0,61.0,0,-0.53
-54.0,62.0,0,-0.54
-55.0,63.0,0,-0.55
-56.0,64.0,0,-0.56
-57.0,65.0,0,-0.57
-58.0,66.0,0,-0.58
-58.0,66.0,0,-0.58
-59.0,67.0,0,-0.59
-59.0,67.0,0,-0.59
-61.0,69.0,0,-0.61
-61.0,69.0,0,-0.61
-63.0,71.0,0,-0.63
-64.0,72.0,0,-0.64
-66.0,74.0,0,-0.66
-67.0,75.0,0,-0.67
-67.0,75.0,0,-0.67
-69.0,77.0,0,-0.69
-70.0,78.0,0,-0.7
-71.0,79.0,0,-0.71
-71.0,79.0,0,-0.71
-71.0,79.0,0,-0.71
-71.0,79.0,0,-0.71
-71.0,79.0,0,-0.71
-73.0,81.0,0,-0.73
-73.0,81.0,0,-0.73
-74.0,82.0,0,-0.74
-74.0,82.0,0,-0.74
-76.0,84.0,0,-0.76
-77.0,85.0,0,-0.77
-78.0,86.0,0,-0.78
-78.0,86.0,0,-0.78
-78.0,86.0,0,-0.78
-80.0,88.0,0,-0.8
-82.0,90.0,0,-0.82
-83.0,91.0,0,-0.83
-83.0,91.0,0,-0.83
-83.0,91.0,0,-0.83
-84.0,92.0,0,-0.84
-84.0,92.0,0,-0.84
-86.0,94.0,0,-0.86
-86.0,94.0,0,-0.86
-87.0,95.0,0,-0.87
-87.0,95.0,0,-0.87
-87.0,95.0,0,-0.87
-87.0,95.0,0,-0.87
-87.0,95.0,0,-0.87
-88.0,96.0,0,-0.88
-90.0,98.0,0,-0.9
-90.0,98.0,0,-0.9
-90.0,98.0,0,-0.9
-92.0,100.0,0,-0.92
-93.0,101.0,0,-0.93
-93.0,101.0,0,-0.93
-95.0,103.0,0,-0.95
-97.0,105.0,0,-0.97
-99.0,107.0,0,-0.99
-101.0,109.0,0,-1.01
0.0,0.0,0,-0.0
0.0,0.0,0,-0.0
0.0,0.0,0,-0.0
0.0,0.0,0,-0.0
-8.0,12.0,4,-0.08
-12.0,16.0,0,-0.12
-26.0,34.0,4,-0.26
-34.0,42.0,0,-0.34
-32.0,40.0,0,-0.32
-34.0,42.0,0,-0.34
-31.0,39.0,0,-0.31
-31.0,39.0,0,-0.31
-33.0,41.0,0,-0.33
-35.0,43.0,0,-0.35
-35.0,43.0,0,-0.35
-37.0,45.0,0,-0.37
-38.0,46.0,0,-0.38
-39.0,47.0,0,-0.39
-39.0,47.0,0,-0.39
-39.0,47.0,0,-0.39
-40.0,48.0,0,-0.4
-42.0,50.0,0,-0.42
-44.0,52.0,0,-0.44
-46.0,54.0,0,-0.46
-47.0,55.0,0,-0.47
-47.0,55.0,0,-0.47
